COD_MUNICIPIO;PORCENTAGEM_POPULACAO_MASCULINA;PORCENTAGEM_POPULACAO_FEMININA;PORCENTAGEM_POPULACAO_MENOR_IDADE;PORCENTAGEM_POPULACAO_ADULTA;PORCENTAGEM_POPULACAO_IDOSA;RENDA_PER_CAPITA;PERCENT_AGUA_ENCANADA;IDHM;IDHM_E;IDHM_L;IDHM_R;TX_CASOS_CONFIRMADOS;TX_OBITO;TX_CURA;TX_LEITOS_TOTAL;TX_LEITOS_SUS;TX_LEITOS_NAO_SUS;TX_VACINA_TOTAL_DOSES_APLICADAS;TX_VACINA_DOSE_1;TX_VACINA_DOSE_2;TX_VACINA_DOSE_3;TX_VACINA_DOSE_REFORCO;TX_VACINA_DOSE_REFORCO_1;TX_VACINA_DOSE_REFORCO_2;TX_VACINA_DOSE_REFORCO_3;TX_VACINA_DOSE_ADICIONAL;TX_VACINA_DOSE_UNICA
410765;0,491016867;0,508983133;0,293513253;0,605561446;0,100925301;677,61;99,25;0,72;0,617;0,847;0,713;1,927710843;1,927710843;0;45,30120482;45,30120482;0;290993,7349;107999,0361;95618,31325;346,0240964;53958,55422;905,060241;23268,43373;254,4578313;3840,963855;4802,891566
410775;0,490754098;0,509245902;0,219147541;0,57652459;0,204327869;552,28;98,22;0,677;0,569;0,801;0,68;13,1147541;13,1147541;0;406,557377;406,557377;0;290963,9344;96695,08197;91803,27869;485,2459016;66268,85246;0;25652,45902;0;5167,213115;4891,803279
410790;0,489026855;0,510973145;0,219607277;0,600924054;0,179468669;649,71;97,78;0,736;0,691;0,816;0,707;72,19174126;0;72,19174126;332,0820098;332,0820098;0;328732,313;117614,7849;106237,3664;418,7120993;71643,08403;129,9451343;30233,90124;43,31504476;389,8354028;2021,368755
410820;0,498660362;0,501339638;0,155397951;0,580457053;0,264144996;595,62;90,73;0,723;0,652;0,836;0,692;346,7297084;15,76044129;330,9692671;598,8967691;488,5736801;110,323089;314294,7203;105248,227;101497,2419;724,9802994;70669,81875;0;31489,3617;78,80220646;330,9692671;4255,319149
410830;0,476751263;0,523248737;0,254555745;0,598660315;0,146783941;842,4;99,19;0,751;0,661;0,858;0,748;184,9045048;63,96067775;119,3932651;152,7303457;105,4382082;47,29213749;249503,6264;92943,7805;86955,5105;420,9775517;48448,08137;0,775280942;17301,94479;322,9045125;329,4944005;2780,15746
410840;0,49904617;0,50095383;0,236774982;0,612284049;0,15094097;896,14;97,89;0,774;0,726;0,844;0,758;240,0651605;82,52239894;150,0407253;324,7309984;222,9176491;101,8133493;252957,9457;90963,26146;85396,75055;346,1653877;50942,04141;46,08393707;19147,33999;84,66583787;3453,080122;2578,557037
410860;0,478944804;0,521055196;0,211944038;0,590624347;0,197431614;711,32;99,41;0,731;0,639;0,85;0,72;441,9851048;107,8861279;334,0989768;341,0593722;184,4504768;156,6088954;243293,6591;86639,52112;80667,50191;73,08415118;53887,3808;146,1683024;17588,91905;636,8761746;748,2425002;2905,965059
410880;0,483565692;0,516434308;0,261277129;0,575872466;0,162850405;798,18;96,67;0,724;0,615;0,836;0,739;98,51628504;35,82410365;62,69218139;185,0912022;134,3403887;50,75081351;197480,3714;78362,24139;70352,56889;32,83876168;35394,21441;95,53094307;9803,863033;152,2524405;1218,019524;2068,841986
410930;0,492522349;0,507477651;0,217729134;0,582588353;0,199682513;620,77;93,52;0,677;0,528;0,841;0,698;259,0024229;50,12950121;183,8081711;434,4556772;426,1007603;8,354916869;266154,2318;98746,76247;89890,55059;50,12950121;51583,25675;108,6139193;22666,88946;25,06475061;142,0335868;2940,930738
410940;0,489260156;0,510739844;0,257690947;0,603297869;0,139011183;751,08;98,55;0,731;0,628;0,853;0,73;228,5652091;68,02535985;158,9072406;220,4021659;150,7441974;69,65796849;230256,5917;89035,9446;81061,73982;51353,70466;3696,770156;0,544202879;663,9275122;2,721014394;738,4833066;3702,756388
410960;0,487228103;0,512771897;0,247169116;0,574551009;0,178279876;784,59;95,05;0,717;0,604;0,828;0,737;2,633380734;0;2,633380734;131,6690367;131,6690367;0;263798,915;96113,13004;89263,70675;287,0385;51287,72318;803,1811239;22378,46948;92,1683257;1440,459262;2133,038395
410975;0,498982308;0,501017692;0,237043996;0,596680758;0,166275247;499,76;96,5;0,685;0,615;0,786;0,664;78,2840144;31,31360576;46,97040864;673,2425239;673,2425239;0;245420,3852;90026,61656;86895,25599;93,94081729;48489,11852;125,254423;17817,44168;15,65680288;109,5976202;1847,50274
410980;0,485454676;0,514545324;0,230247091;0,59298233;0,176770579;707,72;99,45;0,726;0,647;0,821;0,72;82,60307427;10,77431404;71,82876024;228,0563137;113,1302974;114,9260164;244444,0454;84896,20744;79239,69257;55,66728918;49640,8562;87,99023129;24965,88134;122,1088924;2797,730211;2637,91122
411040;0,510286225;0,489713775;0,216681574;0,574463327;0,208855098;654,32;97,16;0,724;0,642;0,835;0,707;424,8658318;0;424,8658318;357,7817531;357,7817531;0;284660,1073;97696,77996;90787,11986;670,8407871;63014,31127;201,2522361;28130,59034;0;223,6135957;3935,599284
411050;0,515430286;0,484569714;0,275200626;0,600182684;0,12461669;584,95;91,99;0,652;0,489;0,828;0,684;6,524434005;0;6,524434005;117,4398121;117,4398121;0;235362,4323;86429,17727;81229,20337;300,1239642;44379,2001;358,8438703;18281,46408;0;1513,668689;2870,750962
411070;0,491951366;0,508048634;0,239033838;0,604876381;0,15608978;690,11;96,26;0,726;0,64;0,835;0,715;118,817038;42,31839711;74,87101027;271,8143199;183,9222644;87,89205553;252188,3494;88518,69334;83831,11704;514,3312879;54035,71022;856,1337261;20250,98065;109,0512541;1556,014909;2516,316997
411095;0,486969279;0,513030721;0,227908181;0,593890231;0,178201588;1019,87;97,02;0,738;0,608;0,848;0,779;8,629616845;8,629616845;0;215,7404211;215,7404211;0;228400,069;88099,75837;82266,13738;250,2588885;42733,86262;25,88885054;12279,94477;77,66655161;612,702796;2053,848809
411125;0,505408063;0,494591937;0,307293256;0,602414132;0,090292612;470,88;89,03;0,637;0,507;0,779;0,654;67,81270132;3,390635066;54,25016106;115,2815922;115,2815922;0;257586,546;89505,98447;80235,9882;115,2815922;38924,49056;2312,413115;16970,12851;128,8441325;22096,76872;7296,646662
411130;0,504074074;0,495925926;0,237037037;0,55962963;0,203333333;460,51;94,29;0,656;0,543;0,798;0,651;37,03703704;0;37,03703704;629,6296296;629,6296296;0;387518,5185;118629,6296;113740,7407;592,5925926;94925,92593;5555,555556;48666,66667;629,6296296;1518,518519;3259,259259
411140;0,524094242;0,475905758;0,275108549;0,591501174;0,133390277;473,05;92,74;0,651;0,534;0,791;0,654;42,70766603;21,35383301;21,35383301;113,8871094;113,8871094;0;240337,3906;88048,97146;81778,0625;156,5947754;50174,38964;434,1946046;13801,69407;576,5534914;2469,926685;2897,003345
411150;0,481245688;0,518754312;0,211001694;0,584958916;0,20403939;669,34;96,42;0,73;0,661;0,827;0,711;348,1151603;90,94900583;247,7576366;536,2855172;470,4258922;65,85962491;263736,4361;93065,92235;87483,53509;59,58727968;54857,93138;3,136172615;21009,22035;310,4810889;4516,088566;2430,533777
411170;0,505063766;0,494936234;0,206864216;0,6024006;0,190735184;618,6;93,91;0,718;0,64;0,827;0,699;75,01875469;0;0;337,5843961;337,5843961;0;271042,7607;92835,70893;89891,22281;300,0750188;64797,44936;0;20142,53563;18,75468867;1369,092273;1687,92198
411180;0,487929103;0,512070897;0,239889987;0,588952837;0,171157176;771,31;98,31;0,743;0,663;0,844;0,734;30,55923398;17,82621982;10,18641133;297,9525313;219,0078435;78,94468779;269349,0883;94298,15626;85484,36386;221,5544464;57588,87644;430,3758786;28639,09545;91,67770195;924,416828;1670,571458
411200;0,491134349;0,508865651;0,282223233;0,59422596;0,123550807;617,92;95,24;0,743;0,684;0,859;0,698;176,1764037;39,78176858;130,7115253;224,482837;224,482837;0;236482,7233;83030,23414;76398,04501;420,550125;50045,46488;349,5112526;11300,86383;196,067288;8675,267106;6066,719709
411250;0,504020963;0,495979037;0,204391434;0,569259962;0,226348604;639,24;87,34;0,689;0,569;0,827;0,696;36,14348965;0;36,14348965;207,8250655;207,8250655;0;288054,5767;97731,99602;93403,81314;370,470769;63910,72558;0;28182,88606;903,5872413;1689,708141;1861,389717
411320;0,504820045;0,495179955;0,244414298;0,599679349;0,155906353;611,32;94,14;0,706;0,595;0,848;0,696;446,0339972;98,66189801;326,8175372;314,4847999;232,2665516;82,21824834;262455,0369;89749,43989;83829,72601;359,7048365;57811,76132;951,6762245;24513,37074;22,61001829;2688,536721;2528,211136
411330;0,487953493;0,512046507;0,243386079;0,588802189;0,167811733;662,67;97,5;0,706;0,594;0,835;0,709;130,5685951;21,76143252;108,8071626;363,7268008;310,8776075;52,84919327;254456,4305;93751,36009;87738,98716;419,6847701;44421,30133;770,9764666;15612,27345;133,6773712;8396,804178;3211,365685
411350;0,495490104;0,504509896;0,23250545;0,602060445;0,165434104;725,67;98,42;0,725;0,645;0,815;0,724;12,82434916;12,82434916;0;589,9200616;483,0504852;106,8695764;239071,5171;87068,78126;79498,14047;89,77044415;49403,66776;316,3339461;19681,10118;25,64869833;448,8522207;2539,221135
411370;0,478935046;0,521064954;0,223671389;0,592337356;0,183991254;1083,98;98,96;0,778;0,712;0,837;0,789;481,8634118;104,4984248;355,5012309;332,0880748;208,9968496;123,0912252;249509,701;84909,53225;79252,67272;131,8711588;55205,98413;88,1436466;25772,37592;165,2693374;1706,578064;2277,273745
411390;0,514857268;0,485142732;0,224209681;0,605388041;0,170402278;562,78;95,04;0,708;0,645;0,809;0,681;211,7251953;0;204,4243265;284,7338833;240,9286705;43,80521282;243549,6824;89866,3941;83500,0365;102,2121632;44980,6527;109,5130321;12353,07002;131,4156385;8322,990436;4183,397824
411400;0,489534884;0,510465116;0,226356589;0,582635659;0,191007752;619,38;95,83;0,719;0,649;0,821;0,698;23,25581395;0;23,25581395;108,5271318;108,5271318;0;240992,2481;94573,64341;89155,03876;0;49457,36434;0;5496,124031;15,50387597;93,02325581;2201,550388
411440;0,490526189;0,509473811;0,267439054;0,581402365;0,151158581;612,43;91,63;0,688;0,579;0,811;0,695;138,7883176;12,06854936;126,7197683;356,0222061;301,713734;54,30847212;264108,1342;94436,39874;90628,77142;446,5363263;56094,61743;72,41129616;17789,04176;12,06854936;2190,441709;2437,846971
411460;0,48290796;0,51709204;0,210952971;0,613777276;0,175269753;1037,24;98,36;0,774;0,704;0,842;0,782;236,9010383;46,26973404;138,8092021;140,6599915;40,71736596;99,94262553;203109,3261;83205,93733;74801,50284;99,94262553;33351,2243;74,03157447;7864,003998;279,4691936;1080,860987;2352,353279
411520;0,484015011;0,515984989;0,211181931;0,612614326;0,176203743;1202,63;99,22;0,808;0,768;0,852;0,806;422,9366374;69,87848018;298,3009219;373,2198171;158,3148518;214,9049653;269002,3644;95932,38512;86496,72831;229,7971004;82311,1219;0;0;0;1864,037097;2168,294873
411540;0,496702992;0,503297008;0,227320053;0,588463941;0,184216006;755,8;92,57;0,722;0,613;0,842;0,73;6,941070313;6,941070313;0;83,29284376;83,29284376;0;247782,328;88554,17505;85291,87201;284,5838828;49691,12237;583,0499063;18567,36309;48,58749219;340,1124453;4421,461789
411560;0,495346545;0,504653455;0,253093179;0,589948538;0,156958283;685,31;97,52;0,725;0,642;0,831;0,715;43,79721888;5,47465236;32,84791416;262,7833133;218,9860944;43,79721888;256684,5505;86275,04653;80313,15011;257,3086609;62684,76952;136,866309;12766,8893;503,6680171;9274,061097;4472,790978
411570;0,474023246;0,525976754;0,230331886;0,566111189;0,203556925;814,03;93,73;0,743;0,662;0,834;0,743;2,800728189;2,800728189;0;33,60873827;33,60873827;0;298442,7951;108136,1154;96978,01428;240,8626243;62142,55706;473,323064;28399,38384;33,60873827;896,2330206;1142,697101
411580;0,491371964;0,508628036;0,232914359;0,60696634;0,160119301;915,01;96,16;0,763;0,686;0,849;0,762;36,21644653;25,56455049;6,391137622;244,9936089;115,0404772;129,9531317;232974,0094;93368,12953;84593,09757;129,9531317;28760,1193;193,8645079;10671,06945;200,2556455;12247,55006;2809,970175
411670;0,488007107;0,511992893;0,193959135;0,588688185;0,21735268;739,47;95,14;0,733;0,642;0,844;0,726;839,0089823;246,7673477;592,2416346;483,6640016;394,8277564;88,83624519;315960,9121;112358,1088;105083,4074;266,5087356;67939,98618;157,9311026;26275,78719;19,74138782;128,3190208;3731,122298
411680;0,499067744;0,500932256;0,207996685;0,581727781;0,210275533;448,16;87,63;0,658;0,558;0,792;0,646;20,71680133;0;20,71680133;455,7696292;414,3360265;41,43360265;399751,3984;136337,2695;128692,7698;0;96540,29418;0;34203,43899;393,6192252;1367,308888;2216,697742
411690;0,48827596;0,51172404;0,213170836;0,593293422;0,193535742;720,15;94;0,722;0,628;0,829;0,723;106,9061364;32,07184092;71,27075761;124,7238258;124,7238258;0;255480,7213;87474,16435;81430,40411;256,5747274;56033,06963;81,96137125;24096,64315;57,01660609;2366,189153;3684,698168
411700;0,491502463;0,508497537;0,226970443;0,579926108;0,193103448;555,51;98,47;0,688;0,584;0,819;0,681;73,89162562;24,63054187;49,26108374;197,044335;172,4137931;24,63054187;252881,7734;86022,16749;77721,67488;381,773399;57105,91133;246,3054187;24790,64039;209,3596059;3596,059113;2807,881773
411722;0,495006618;0,504993382;0,209361088;0,585248466;0,205390446;758,84;93,6;0,731;0,66;0,809;0,732;12,03224642;0;0;132,3547106;72,19347852;60,1612321;196426,4228;82974,37132;72361,92997;276,7416677;29779,80989;0;8747,443148;24,06449284;264,7094212;1997,352906
411750;0,496745639;0,503254361;0,237225154;0,616742799;0,146032047;610,64;99,66;0,716;0,632;0,833;0,697;11,83403943;0;0;89,93869968;89,93869968;0;244768,1712;88620,38768;80776,78635;381,0560697;50992,87591;433,1258432;18532,10575;395,256917;887,5529573;3749,023692
411760;0,49903815;0,50096185;0,319010342;0,58116679;0,099822867;578,24;98,52;0,66;0,505;0,827;0,687;32,37910215;32,37910215;0;173,3234291;171,4187761;1,904653067;224019,5798;82949,54574;73900,53902;895,1869417;43525,1319;89,51869417;15370,55025;257,1281641;4232,139116;2799,840009
411770;0,496731068;0,503268932;0,250989475;0,600809171;0,148201354;743,9;96,46;0,718;0,618;0,826;0,725;131,9299892;17,59066522;96,74865871;105,5439913;87,9533261;17,59066522;260673,1361;90454,13234;86387,7569;64,49910581;57395,40884;847,2837081;21536,83778;14,65888768;536,5152892;3436,043273
411790;0,4867702;0,5132298;0,226867146;0,597919047;0,175213807;904,85;97,61;0,768;0,689;0,864;0,76;123,4987187;30,87467968;92,62403903;209,9478218;148,1984624;61,74935935;228244,157;89477,90917;81787,02646;15,43733984;41696,2549;265,5222452;12118,31177;24,69974374;256,2598413;2602,735497
411820;0,491218595;0,508781405;0,276055103;0,600515955;0,123428942;766,5;98,36;0,75;0,676;0,852;0,733;140,4262349;49,56220056;88,95779588;109,9264192;61,63504429;48,29137491;224500,2478;84043,51307;75778,69842;63,54128277;45888,879;249,7172413;974,7232777;1,270825655;13972,09267;3527,812019
411840;0,483343394;0,516656606;0,222170054;0,591924341;0,185905605;852,66;98,23;0,763;0,703;0,844;0,75;77,13461667;36,89046884;40,24414783;231,40385;156,5050193;74,89883068;266642,073;91666,10772;85380,19541;516,4665638;58320,47756;1163,726608;25830,03555;98,37458358;577,9506786;3088,738346
411845;0,48931364;0,51068636;0,236837533;0,591311903;0,171850565;824,97;99,94;0,747;0,694;0,807;0,745;104,2571677;34,75238923;69,50477845;295,3953084;260,6429192;34,75238923;228166,8115;86585,57776;83631,62467;139,0095569;41876,62902;139,0095569;13153,77932;17,37619461;278,0191138;2345,786273
411850;0,486441218;0,513558782;0,240142016;0,602436924;0,157421059;1016,74;95,04;0,782;0,728;0,845;0,778;220,5734911;33,02704679;186,3669069;320,8341688;195,803206;125,0309629;263835,3838;96469,64461;90206,30109;244,1642388;53532,1247;375,0928886;19067,22184;57,79733189;1771,665153;2111,37192
411910;0,504187476;0,495812524;0,26446408;0,611371494;0,124164426;543,51;98,7;0,694;0,616;0,802;0,677;7,683442182;0;7,683442182;407,2224357;384,1721091;23,05032655;235151,748;90925,85478;84087,59124;906,6461775;43519,01652;799,0779869;11310,02689;115,2516327;284,2873607;3203,99539
411915;0,480510134;0,519489866;0,255527198;0,616865003;0,127607799;911,51;99,09;0,751;0,666;0,836;0,761;7,419058076;3,709529038;3,709529038;215,89459;205,5079087;10,38668131;271036,7392;91649,85014;86179,03671;710,7457637;58328,6346;867,2878891;28288,12654;287,1175476;2210,137401;2515,802594
411940;0,500135769;0,499864231;0,273594786;0,57655456;0,149850654;635,3;86,19;0,708;0,619;0,816;0,702;19,3956321;15,51650568;0;69,82427557;69,82427557;0;235404,7868;84235,23023;78684,20032;174,5606889;41142,01482;0;17037,12324;93,0990341;10085,72869;3952,829823
411960;0,494172337;0,505827663;0,234487637;0,604426329;0,161086034;613,72;89,82;0,702;0,621;0,802;0,696;10,10577377;10,10577377;0;299,8046217;272,8558917;26,94873004;279498,7536;105706,3936;93633,36253;353,7020818;56262,21114;222,3270228;18079,22927;10,10577377;2469,17739;2762,244829
411990;0,48704708;0,51295292;0,265373232;0,594686182;0,139940586;877,74;98,78;0,763;0,703;0,837;0,755;182,8122997;50,99794336;118,1591693;189,5005546;124,0113923;65,48916224;224522,2078;79897,33529;70165,08842;864,7356189;43985,86549;379,0011091;18054,38666;427,2122796;7135,531911;3613,051015
412035;0,492552135;0,507447865;0,188282026;0,587090367;0,224627607;819,94;90,67;0,752;0,696;0,821;0,743;397,2194638;39,72194638;357,4975174;953,326713;774,5779543;178,7487587;272452,8302;97696,12711;95789,47368;99,30486594;56564,05164;0;18530,28798;99,30486594;615,6901688;3058,589871
412060;0,510004548;0,489995452;0,248825224;0,596180082;0,154994695;503,86;95,4;0,676;0,577;0,807;0,664;64,42322268;22,737608;39,79081401;236,8500834;217,9020767;18,94800667;218610,7322;84322,41928;76032,66636;299,3785054;42043,732;181,900864;11022,05548;85,26603001;2014,173109;2609,140518
412090;0,496384015;0,503615985;0,269628605;0,579249143;0,151122252;607,74;93,84;0,681;0,576;0,794;0,69;63,38778921;11,52505258;51,86273662;92,20042066;92,20042066;0;206376,2353;78926,44135;70959,74875;293,8888409;38891,28994;66,26905235;14014,46394;83,55663123;1253,349468;1887,22736
412100;0,500040793;0,499959207;0,240515624;0,591009219;0,168475157;513,88;90,87;0,688;0,604;0,808;0,667;48,95161948;0;40,79301624;220,2822877;212,1236844;8,158603247;218307,9057;78624,45949;74047,48307;448,7231786;45965,57069;8,158603247;15958,22795;32,63441299;301,8683201;2920,779962
412130;0,494414894;0,505585106;0,178457447;0,584042553;0,2375;590,51;98,3;0,707;0,633;0,808;0,691;26,59574468;26,59574468;0;425,5319149;425,5319149;0;271914,8936;87712,76596;84148,93617;0;63191,48936;106,3829787;33696,80851;26,59574468;478,7234043;2553,191489
412150;0,505770129;0,494229871;0,249216196;0,594423321;0,156360483;455,43;97,11;0,672;0,576;0,814;0,647;106,7307051;46,69468348;60,03602161;373,5574678;346,8747915;26,68267627;281355,48;96924,82156;90901,20739;567,0068708;62377,42646;607,0308852;22760,32286;60,03602161;5316,523247;1841,104663
412180;0,485501789;0,514498211;0,213989832;0,590284316;0,195725852;659,75;86,26;0,716;0,627;0,832;0,704;37,65769158;9,414422896;0;508,3788364;480,1355677;28,24326869;273536,0572;100762,5683;94643,19337;84,72980606;51562,7942;0;19685,55828;0;4744,86914;2052,344191
412190;0,493589245;0,506410755;0,219830601;0,571139949;0,209029451;565,48;97,42;0,701;0,611;0,824;0,684;116,5591732;31,08244619;77,70611547;380,7599658;341,9069081;38,85305774;269795,6329;96371,12441;85313,54418;1655,14026;57673,4789;621,6489238;26140,33724;15,54122309;372,9893543;1631,828425
412200;0,522387093;0,477612907;0,253871574;0,608242079;0,137886347;755,23;93,82;0,687;0,544;0,819;0,728;155,5109182;19,43886477;136,0720534;356,3791875;336,9403227;19,43886477;241016,0047;86386,31504;82219,91836;447,0938897;51862,89121;660,9214022;17170,99721;25,91848636;233,2663772;2008,682693
412240;0,491894667;0,508105333;0,234152424;0,603154111;0,162693464;820,08;99,22;0,739;0,661;0,821;0,744;613,2179271;35,20868481;514,9270153;312,4770777;302,2078779;10,26919974;264395,2175;90838,40681;86365,43681;199,5158806;58889,4594;1182,424998;24048,99875;70,41736962;399,0317612;2401,52571
412250;0,496877316;0,503122684;0,21911718;0,593839314;0,187043506;506,73;92,79;0,681;0,595;0,797;0,665;52,92685509;0;52,92685509;328,1465015;328,1465015;0;302805,1233;107282,7353;99544,82905;381,0733566;67555,83783;539,8539219;25987,08585;42,34148407;52,92685509;1418,439716
412350;0,484982986;0,515017014;0,214158899;0,597425655;0,188415446;791,53;95,68;0,744;0,678;0,823;0,738;62,87912413;7,397544015;7,397544015;207,1312324;122,0594763;85,07175618;226712,5314;85204,91197;80873,64995;77,67421216;43856,3397;358,7808847;12527,74079;0;192,3361444;3621,097796
412380;0,505427499;0,494572501;0,219043152;0,606405789;0,174551059;541,83;95,39;0,696;0,603;0,826;0,677;174,2160279;33,50308228;140,7129456;335,0308228;335,0308228;0;204723,9346;73948,00322;68433,39587;127,3117127;42548,9145;0;16711,33744;33,50308228;274,7252747;2646,7435
412390;0,494576065;0,505423935;0,188839712;0,575197431;0,235962857;564,74;99,42;0,7;0,624;0,804;0,684;60,74806908;34,71318233;17,35659117;347,1318233;347,1318233;0;257129,2198;89499,26234;81393,73427;347,1318233;54673,26217;52,0697735;25305,90992;156,2093205;1822,442072;3879,198125
412410;0,492871428;0,507128572;0,248048513;0,581424854;0,170526633;767,79;93,93;0,718;0,617;0,817;0,733;376,3198073;118,2719394;258,0478679;350,5150205;298,905447;51,60957358;241483,3452;85013,87007;77941,20809;217,1902888;50439,75657;638,668473;19951,40098;55,91037137;4023,39634;3201,943961
412440;0,485948708;0,514051292;0,253561953;0,572909502;0,173528545;587;96,18;0,671;0,543;0,807;0,69;201,4346074;4,913039206;186,6954898;137,5650978;112,9999017;24,56519603;220993,4165;84740,10023;78092,75818;63,86950968;42551,83256;0;11894,46792;132,6520586;849,9557826;2667,780289
412470;0,522186147;0,477813853;0,244408369;0,587391775;0,168199856;412,26;87,28;0,637;0,503;0,822;0,626;9,018759019;9,018759019;0;180,3751804;180,3751804;0;277886,0029;88293,65079;83658,00866;2660,533911;65124,45887;9,018759019;35263,34776;36,07503608;306,6378066;2534,271284
412500;0,493078711;0,506921289;0,189754471;0,572698798;0,237546731;542,31;96,74;0,693;0,611;0,803;0,677;80,83257553;30,31221582;50,5203597;181,8732949;181,8732949;0;283964,8378;98716,78286;92876,62928;50,5203597;62837,2234;1121,551985;24957,05769;30,31221582;40,41628776;3334,343741
412510;0,526661892;0,473338108;0,277687349;0,598867114;0,123445537;481,1;91,22;0,629;0,475;0,801;0,655;52,0867244;13,0216811;32,55420275;162,7710137;162,7710137;0;233986,5877;84061,46233;80324,23986;104,1734488;51396,5753;690,1490982;14616,83703;13,0216811;664,1057361;2116,023179
412535;0,5;0,5;0,184201012;0,568148952;0,247650036;630,8;99,75;0,676;0,543;0,81;0,702;18,07664497;0;18,07664497;397,6861894;397,6861894;0;286026,7534;102982,6464;98427,33189;54,22993492;48427,33189;36,15328995;21601,59074;54,22993492;12201,73536;2241,503977
412550;0,490108182;0,509891818;0,275342179;0,615838862;0,108818959;847,08;98,85;0,758;0,678;0,859;0,749;15,54001554;4,781543243;8,965393581;51,40158986;34,66618851;16,73540135;231662,184;82254,19879;73875,4408;26389,03831;23737,37374;0;16086,6057;279,4214333;5369,673062;3670,432132
412560;0,504253559;0,495746441;0,256295479;0,610985001;0,13271952;676,46;96,23;0,719;0,623;0,838;0,711;8,485902794;0;0;106,0737849;80,61607654;25,45770838;253980,9491;85968,55973;81269,49106;842,2258523;52597,74699;343,6790632;20105,22519;114,5596877;7944,926491;4794,535079
412570;0,489637493;0,510362507;0,23205517;0,588965916;0,178978914;743,07;93,63;0,704;0,588;0,818;0,726;129,982669;32,49566724;97,48700173;375,5054882;97,48700173;278,0184864;227596,0427;88879,26054;81398,03582;151,6464471;41540,29463;368,2842288;12518,05315;28,88503755;335,7885615;2375,794339
412620;0,518187239;0,481812761;0,241204532;0,606440072;0,152355397;608,19;85,68;0,655;0,509;0,795;0,695;74,53786524;59,63029219;14,90757305;462,1347645;462,1347645;0;258616,5772;94111,50865;84675,01491;342,8741801;54263,56589;0;3011,329756;18992,24806;998,8073942;2221,228384
412625;0,490777445;0,509222555;0,256269719;0,60560432;0,138125961;554,7;96,87;0,695;0,579;0,85;0,681;168,8779225;58,6522126;110,2257099;132,4731009;77,86586846;54,60723242;253189,4669;98277,84969;83550,07685;346,8570504;47574,02314;248,766281;16669,36332;375,1719117;3549,470108;2597,88852
412640;0,48941542;0,51058458;0,182171295;0,56884832;0,248980385;725,23;98,83;0,725;0,651;0,809;0,724;116,5274811;58,26374053;58,26374053;446,6886774;446,6886774;0;327927,753;101009,9048;97805,39911;116,5274811;78209,36104;1107,01107;38842,49369;97,10623422;2932,608273;7807,341231
412700;0,528955411;0,471044589;0,254682235;0,608572996;0,136744769;538,45;93,89;0,671;0,544;0,822;0,676;125,3820234;7,83637646;117,5456469;133,2183998;133,2183998;0;211472,4551;72415,95486;66883,47308;109,7092704;45607,71099;603,4009874;16793,35475;415,3279524;6175,06465;2468,458585
412710;0,498436492;0,501563508;0,279222713;0,589194421;0,131582866;733,15;99,42;0,734;0,657;0,828;0,726;220,8765573;57,08045863;145,1829056;251,8985457;146,4237852;105,4747605;271969,7722;89687,05018;83641,48508;237,0079913;62051,42205;1618,106914;28341,68859;320,1469201;885,9879883;5186,876458
412720;0,490464632;0,509535368;0,214748035;0,608125289;0,177126676;653,5;99,32;0,728;0,68;0,803;0,708;254,2764679;34,6740638;219,6024041;358,2986593;346,740638;11,55802127;267036,5233;91863,15303;86384,65095;80,90614887;58980,58252;161,8122977;25924,6417;75,12713823;444,9838188;3120,665742
412750;0,498259861;0,501740139;0,290941609;0,573279196;0,135779196;547,7;91,68;0,664;0,519;0,832;0,678;24,16860015;24,16860015;0;145,0116009;145,0116009;0;268387,471;91313,8051;84440,25522;720,2242846;59894,6249;613,8824439;27963,07038;38,66976025;246,5197216;3156,41918
412770;0,486732457;0,513267543;0,224721821;0,626530937;0,148747242;877,01;99,22;0,768;0,702;0,855;0,755;204,0096542;24,89609339;175,65577;207,4674449;74,68828016;132,7791647;245827,4839;90474,47805;83412,97778;91,28567576;49341,29086;719,2204757;18226,01503;90,59411761;363,0680286;3108,553883
412785;0,507477567;0,492522433;0,244433367;0,590312396;0,165254237;570,56;91,45;0,681;0,557;0,831;0,683;33,23363244;8,308408109;24,92522433;282,4858757;282,4858757;0;206264,5397;81463,94151;70953,80525;8,308408109;35734,46328;265,8690595;13742,10701;0;1944,167498;2151,8777
412800;0,489403623;0,510596377;0,201307127;0,596232399;0,202460474;650,88;97,51;0,739;0,669;0,854;0,706;124,9459369;38,44490365;86,50103321;509,3949733;245,0862608;264,3087126;301508,9625;106290,5474;96693,73829;1854,966601;62943,9185;9,611225912;26118,50642;9,611225912;2407,612091;5180,450766
412810;0,484023418;0,515976582;0,219819073;0,601237921;0,178943006;881,19;98,96;0,761;0,698;0,836;0,755;38,79523171;7,053678493;28,21471397;609,2614799;472,5964591;136,6650208;230187,9805;87754,81414;78185,61755;77,59046343;43977,92199;91,69782041;15879,59371;86,40756154;1726,387811;2407,949496
412820;0,490256956;0,509743044;0,253782291;0,591855638;0,154362071;674,74;96,38;0,74;0,68;0,837;0,713;13,72259769;5,145974133;8,576623555;445,9844249;200,6929912;245,2914337;221710,8649;83882,80902;76091,80418;68,61298844;39752,65018;303,6124738;15744,96552;37,73714364;3547,291502;2281,381866
